POA_CODE21,postcode,brand_name,percent_population_exposed,Tot_P_P,Tot_P_M,Tot_P_F,exposure_fraction,media_potential,persona_id,persona_label,persona_description
2340,2340,Chemist Warehouse,42.99392857142857,52436.0,25609.0,26828.0,0.4299392857142857,29891.703614285718,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2340,2340,Commonwealth Bank,31.646250000000002,52436.0,25609.0,26828.0,0.31646250000000004,35841.97235,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2340,2340,Harvey Norman,14.923214285714286,52436.0,25609.0,26828.0,0.14923214285714287,44610.86335714286,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2340,2340,JB Hi-Fi,25.979285714285712,52436.0,25609.0,26828.0,0.2597928571428571,38813.501742857145,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2340,2340,Kmart Australia,56.410000000000004,52436.0,25609.0,26828.0,0.5641,22856.852399999996,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2340,2340,Menulog,6.522678571428571,52436.0,25609.0,26828.0,0.06522678571428571,49015.76826428571,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2340,2340,Qantas Airways,17.420535714285712,52436.0,25609.0,26828.0,0.17420535714285712,43301.367892857146,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2340,2340,REA Group (realestate.com.au),46.61,52436.0,25609.0,26828.0,0.4661,27995.580400000003,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2340,2340,Telstra Mobile,36.34469387755102,52436.0,25609.0,26828.0,0.3634469387755102,33378.29631836735,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2340,2340,Toyota Australia,14.957857142857142,52436.0,25609.0,26828.0,0.14957857142857142,44592.69802857143,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2340,2340,Woolworths,15.015714285714285,52436.0,25609.0,26828.0,0.15015714285714285,44562.360057142854,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2341,2341,,,1478.0,755.0,727.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2342,2342,,,465.0,243.0,224.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2343,2343,,,4858.0,2406.0,2452.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2344,2344,,,674.0,341.0,330.0,,,0.0,Midlife Household Areas,"Postcodes with more adults aged 45–64 and schooling levels close to the national average, relative to the national postcode profile."
2345,2345,,,707.0,359.0,347.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2346,2346,,,3033.0,1515.0,1521.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2347,2347,,,1865.0,937.0,927.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
2350,2350,Bunnings Warehouse,72.01392857142856,26911.0,12853.0,14064.0,0.7201392857142856,7531.331682142859,7.0,Established Learning Communities,"Postcodes with more adults aged 45–64 and higher school completion beyond Year 10, relative to the national postcode profile."
2350,2350,Chemist Warehouse,14.899642857142856,26911.0,12853.0,14064.0,0.14899642857142856,22901.357110714285,7.0,Established Learning Communities,"Postcodes with more adults aged 45–64 and higher school completion beyond Year 10, relative to the national postcode profile."
2350,2350,Commonwealth Bank,34.400535714285716,26911.0,12853.0,14064.0,0.3440053571428572,17653.471833928572,7.0,Established Learning Communities,"Postcodes with more adults aged 45–64 and higher school completion beyond Year 10, relative to the national postcode profile."
2350,2350,Harvey Norman,46.86625,26911.0,12853.0,14064.0,0.4686625,14298.8234625,7.0,Established Learning Communities,"Postcodes with more adults aged 45–64 and higher school completion beyond Year 10, relative to the national postcode profile."
2350,2350,JB Hi-Fi,7.283035714285715,26911.0,12853.0,14064.0,0.07283035714285716,24951.06225892857,7.0,Established Learning Communities,"Postcodes with more adults aged 45–64 and higher school completion beyond Year 10, relative to the national postcode profile."
2350,2350,Kmart Australia,53.58875,26911.0,12853.0,14064.0,0.5358875,12489.731487500001,7.0,Established Learning Communities,"Postcodes with more adults aged 45–64 and higher school completion beyond Year 10, relative to the national postcode profile."
2350,2350,Menulog,5.0874999999999995,26911.0,12853.0,14064.0,0.050875,25541.902875,7.0,Established Learning Communities,"Postcodes with more adults aged 45–64 and higher school completion beyond Year 10, relative to the national postcode profile."
2350,2350,Qantas Airways,3.5746428571428575,26911.0,12853.0,14064.0,0.035746428571428575,25949.027860714283,7.0,Established Learning Communities,"Postcodes with more adults aged 45–64 and higher school completion beyond Year 10, relative to the national postcode profile."
2350,2350,REA Group (realestate.com.au),15.203928571428571,26911.0,12853.0,14064.0,0.1520392857142857,22819.470782142856,7.0,Established Learning Communities,"Postcodes with more adults aged 45–64 and higher school completion beyond Year 10, relative to the national postcode profile."
2350,2350,Telstra Mobile,38.80887755102041,26911.0,12853.0,14064.0,0.3880887755102041,16467.1429622449,7.0,Established Learning Communities,"Postcodes with more adults aged 45–64 and higher school completion beyond Year 10, relative to the national postcode profile."
2350,2350,Toyota Australia,63.03767857142857,26911.0,12853.0,14064.0,0.6303767857142857,9946.930319642857,7.0,Established Learning Communities,"Postcodes with more adults aged 45–64 and higher school completion beyond Year 10, relative to the national postcode profile."
2350,2350,Woolworths,31.74267857142857,26911.0,12853.0,14064.0,0.3174267857142857,18368.72776964286,7.0,Established Learning Communities,"Postcodes with more adults aged 45–64 and higher school completion beyond Year 10, relative to the national postcode profile."
2352,2352,,,2950.0,1431.0,1517.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2353,2353,,,1201.0,585.0,616.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
2354,2354,,,3484.0,1743.0,1741.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
2355,2355,,,627.0,333.0,290.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
2356,2356,,,124.0,65.0,56.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
2357,2357,,,4069.0,1960.0,2105.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2358,2358,,,3727.0,1774.0,1955.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2359,2359,,,710.0,369.0,341.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2360,2360,Bunnings Warehouse,55.059821428571425,14995.0,7310.0,7679.0,0.5505982142857142,6738.7797767857155,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2360,2360,Chemist Warehouse,14.632321428571428,14995.0,7310.0,7679.0,0.1463232142857143,12800.883401785715,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2360,2360,Commonwealth Bank,37.22696428571429,14995.0,7310.0,7679.0,0.37226964285714287,9412.816705357143,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2360,2360,Harvey Norman,50.05714285714286,14995.0,7310.0,7679.0,0.5005714285714286,7488.931428571429,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2360,2360,JB Hi-Fi,7.023571428571429,14995.0,7310.0,7679.0,0.07023571428571429,13941.815464285713,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2360,2360,Kmart Australia,53.91160714285714,14995.0,7310.0,7679.0,0.5391160714285714,6910.954508928571,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2360,2360,Menulog,9.177857142857144,14995.0,7310.0,7679.0,0.09177857142857145,13618.78032142857,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2360,2360,Qantas Airways,19.422678571428573,14995.0,7310.0,7679.0,0.19422678571428573,12082.569348214285,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2360,2360,REA Group (realestate.com.au),15.14,14995.0,7310.0,7679.0,0.1514,12724.757,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2360,2360,Telstra Mobile,45.62142857142857,14995.0,7310.0,7679.0,0.4562142857142857,8154.066785714286,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2360,2360,Toyota Australia,53.285892857142855,14995.0,7310.0,7679.0,0.5328589285714286,7004.780366071428,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2360,2360,Woolworths,49.70410714285714,14995.0,7310.0,7679.0,0.4970410714285714,7541.869133928572,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2361,2361,,,927.0,481.0,449.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
2365,2365,,,3762.0,1911.0,1847.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2369,2369,,,871.0,430.0,434.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2370,2370,Bunnings Warehouse,56.47589285714286,7785.0,3844.0,3940.0,0.5647589285714286,3388.351741071428,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2370,2370,Chemist Warehouse,29.754285714285714,7785.0,3844.0,3940.0,0.29754285714285716,5468.628857142858,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2370,2370,Commonwealth Bank,14.785357142857142,7785.0,3844.0,3940.0,0.14785357142857142,6633.959946428572,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2370,2370,Harvey Norman,48.91285714285714,7785.0,3844.0,3940.0,0.4891285714285714,3977.134071428572,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2370,2370,JB Hi-Fi,33.69285714285714,7785.0,3844.0,3940.0,0.3369285714285714,5162.011071428571,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2370,2370,Kmart Australia,15.015,7785.0,3844.0,3940.0,0.15015,6616.08225,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2370,2370,Menulog,1.6335714285714287,7785.0,3844.0,3940.0,0.016335714285714287,7657.826464285714,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2370,2370,Qantas Airways,6.613928571428572,7785.0,3844.0,3940.0,0.06613928571428572,7270.1056607142855,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2370,2370,REA Group (realestate.com.au),44.98321428571428,7785.0,3844.0,3940.0,0.44983214285714285,4283.056767857143,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2370,2370,Telstra Mobile,19.404183673469387,7785.0,3844.0,3940.0,0.19404183673469386,6274.384301020408,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2370,2370,Toyota Australia,50.72767857142857,7785.0,3844.0,3940.0,0.5072767857142857,3835.850223214286,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2370,2370,Woolworths,14.231250000000001,7785.0,3844.0,3940.0,0.1423125,6677.0971875,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2371,2371,,,1158.0,586.0,567.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
2372,2372,,,4789.0,2292.0,2496.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
2379,2379,,,291.0,151.0,134.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2380,2380,Bunnings Warehouse,70.96535714285714,11118.0,5509.0,5612.0,0.7096535714285714,3228.0715928571426,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2380,2380,Chemist Warehouse,40.43178571428571,11118.0,5509.0,5612.0,0.4043178571428571,6622.794064285714,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2380,2380,Commonwealth Bank,14.788214285714286,11118.0,5509.0,5612.0,0.14788214285714285,9473.846335714286,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2380,2380,Harvey Norman,14.981250000000001,11118.0,5509.0,5612.0,0.14981250000000002,9452.384625,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2380,2380,JB Hi-Fi,7.239821428571429,11118.0,5509.0,5612.0,0.07239821428571429,10313.076653571428,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2380,2380,Kmart Australia,15.175357142857143,11118.0,5509.0,5612.0,0.15175357142857143,9430.803792857143,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2380,2380,Menulog,2.3089285714285714,11118.0,5509.0,5612.0,0.023089285714285715,10861.293321428571,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2380,2380,Qantas Airways,8.795,11118.0,5509.0,5612.0,0.08795,10140.171900000001,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2380,2380,REA Group (realestate.com.au),53.049642857142864,11118.0,5509.0,5612.0,0.5304964285714286,5219.940707142856,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2380,2380,Telstra Mobile,26.57581632653061,11118.0,5509.0,5612.0,0.2657581632653061,8163.300740816327,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2380,2380,Toyota Australia,14.843392857142858,11118.0,5509.0,5612.0,0.14843392857142856,9467.711582142858,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2380,2380,Woolworths,13.580714285714285,11118.0,5509.0,5612.0,0.13580714285714285,9608.096185714287,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2381,2381,,,1302.0,692.0,616.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2382,2382,,,1381.0,702.0,678.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2386,2386,,,293.0,156.0,139.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2387,2387,,,201.0,112.0,88.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2388,2388,,,2554.0,1303.0,1249.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2390,2390,Bunnings Warehouse,64.81642857142857,8540.0,4254.0,4284.0,0.6481642857142857,3004.6769999999997,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2390,2390,Chemist Warehouse,14.190892857142856,8540.0,4254.0,4284.0,0.14190892857142856,7328.09775,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2390,2390,Commonwealth Bank,14.912678571428572,8540.0,4254.0,4284.0,0.14912678571428573,7266.4572499999995,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2390,2390,Harvey Norman,59.301964285714284,8540.0,4254.0,4284.0,0.5930196428571428,3475.6122500000006,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2390,2390,JB Hi-Fi,6.906428571428571,8540.0,4254.0,4284.0,0.06906428571428572,7950.191,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2390,2390,Kmart Australia,58.52517857142857,8540.0,4254.0,4284.0,0.5852517857142857,3541.94975,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2390,2390,Menulog,2.670892857142857,8540.0,4254.0,4284.0,0.02670892857142857,8311.90575,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2390,2390,Qantas Airways,11.670535714285714,8540.0,4254.0,4284.0,0.11670535714285714,7543.33625,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2390,2390,REA Group (realestate.com.au),45.88732142857143,8540.0,4254.0,4284.0,0.4588732142857143,4621.222749999999,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2390,2390,Telstra Mobile,35.682857142857145,8540.0,4254.0,4284.0,0.35682857142857144,5492.683999999999,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2390,2390,Toyota Australia,47.09214285714285,8540.0,4254.0,4284.0,0.47092142857142855,4518.331000000001,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2390,2390,Woolworths,15.035892857142857,8540.0,4254.0,4284.0,0.15035892857142857,7255.934749999999,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2395,2395,,,725.0,384.0,334.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
2396,2396,,,834.0,420.0,416.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2397,2397,,,286.0,157.0,131.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2398,2398,,,248.0,136.0,117.0,,,1.0,Prime Working-Age Areas,"Postcodes with more adults aged 25–44 and schooling levels close to the national average, relative to the national postcode profile."
2399,2399,,,623.0,319.0,309.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2400,2400,Bunnings Warehouse,55.30589285714286,9708.0,4849.0,4865.0,0.5530589285714286,4338.903921428571,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2400,2400,Chemist Warehouse,32.44678571428572,9708.0,4849.0,4865.0,0.3244678571428572,6558.066042857143,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2400,2400,Commonwealth Bank,40.73464285714285,9708.0,4849.0,4865.0,0.4073464285714285,5753.480871428572,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2400,2400,Harvey Norman,41.82982142857143,9708.0,4849.0,4865.0,0.4182982142857143,5647.160935714285,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2400,2400,JB Hi-Fi,12.345892857142857,9708.0,4849.0,4865.0,0.12345892857142857,8509.460721428572,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2400,2400,Kmart Australia,44.269464285714285,9708.0,4849.0,4865.0,0.44269464285714283,5410.320407142858,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2400,2400,Menulog,1.6528571428571428,9708.0,4849.0,4865.0,0.016528571428571427,9547.540628571429,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2400,2400,Qantas Airways,8.22875,9708.0,4849.0,4865.0,0.0822875,8909.15295,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2400,2400,REA Group (realestate.com.au),46.42214285714285,9708.0,4849.0,4865.0,0.4642214285714285,5201.338371428572,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2400,2400,Telstra Mobile,18.564489795918366,9708.0,4849.0,4865.0,0.18564489795918365,7905.759330612245,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2400,2400,Toyota Australia,14.899464285714286,9708.0,4849.0,4865.0,0.14899464285714287,8261.560007142856,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2400,2400,Woolworths,40.21589285714286,9708.0,4849.0,4865.0,0.4021589285714286,5803.841121428571,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2401,2401,,,299.0,156.0,142.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2402,2402,,,1745.0,883.0,859.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2403,2403,,,719.0,370.0,349.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2404,2404,,,1676.0,796.0,883.0,,,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
2405,2405,,,500.0,263.0,233.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2406,2406,,,705.0,345.0,363.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2408,2408,,,310.0,152.0,156.0,,,1.0,Prime Working-Age Areas,"Postcodes with more adults aged 25–44 and schooling levels close to the national average, relative to the national postcode profile."
2409,2409,,,1072.0,549.0,526.0,,,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2410,2410,Bunnings Warehouse,56.736428571428576,240.0,132.0,108.0,0.5673642857142858,103.83257142857141,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2410,2410,Chemist Warehouse,29.285357142857144,240.0,132.0,108.0,0.29285357142857144,169.71514285714287,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2410,2410,Commonwealth Bank,14.965892857142858,240.0,132.0,108.0,0.1496589285714286,204.08185714285713,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2410,2410,Harvey Norman,40.169107142857136,240.0,132.0,108.0,0.40169107142857136,143.59414285714288,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2410,2410,JB Hi-Fi,9.69107142857143,240.0,132.0,108.0,0.0969107142857143,216.74142857142857,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2410,2410,Kmart Australia,44.24375,240.0,132.0,108.0,0.4424375,133.815,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2410,2410,Menulog,4.238214285714286,240.0,132.0,108.0,0.04238214285714286,229.82828571428573,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2410,2410,Qantas Airways,8.14625,240.0,132.0,108.0,0.08146250000000001,220.449,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2410,2410,REA Group (realestate.com.au),15.043928571428571,240.0,132.0,108.0,0.15043928571428572,203.89457142857142,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2410,2410,Telstra Mobile,33.57612244897959,240.0,132.0,108.0,0.3357612244897959,159.417306122449,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2410,2410,Toyota Australia,53.65482142857143,240.0,132.0,108.0,0.5365482142857143,111.22842857142857,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2410,2410,Woolworths,41.474642857142854,240.0,132.0,108.0,0.4147464285714285,140.46085714285715,4.0,Established Traditional Households,"Postcodes with more adults aged 45–64 and a higher share of lower school completion, relative to the national postcode profile."
2411,2411,,,104.0,45.0,50.0,,,1.0,Prime Working-Age Areas,"Postcodes with more adults aged 25–44 and schooling levels close to the national average, relative to the national postcode profile."
2415,2415,,,429.0,217.0,211.0,,,0.0,Midlife Household Areas,"Postcodes with more adults aged 45–64 and schooling levels close to the national average, relative to the national postcode profile."
2420,2420,Bunnings Warehouse,58.86392857142857,4016.0,1973.0,2042.0,0.5886392857142857,1652.0246285714286,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
2420,2420,Chemist Warehouse,11.516071428571427,4016.0,1973.0,2042.0,0.11516071428571427,3553.5145714285713,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
2420,2420,Commonwealth Bank,31.40410714285714,4016.0,1973.0,2042.0,0.3140410714285714,2754.8110571428574,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
2420,2420,Harvey Norman,58.635892857142856,4016.0,1973.0,2042.0,0.5863589285714286,1661.1825428571428,3.0,Traditional Older Communities,"Postcodes with more residents aged 65 and over and a higher share of lower school completion, relative to the national postcode profile."
